iso3;country_qid;country_label;conflict_qid;conflict_label;kind_qid;kind_label;source;start_year;end_year;point_year;part_of_qid;part_of_label;place_qid;place_label;result_qid;result_label;deaths;country_label_en;conflict_label_en;kind_label_en;part_of_label_en;place_label_en;result_label_en
USA;Q30;Estados Unidos;Q4872201;Battle of Romanovka;Q178561;batalha;participant;;;1919;Q79911;Guerra Civil Russa;;;;;;United States;Battle of Romanovka;battle;Russian Civil War;;
USA;Q30;Estados Unidos;Q4872216;Battle of Rumaila;Q178561;batalha;participant;;;1991;Q37643;Guerra do Golfo;Q2668029;Lake Hammar;;;;United States;Battle of Rumaila;battle;Gulf War;Lake Hammar;
USA;Q30;Estados Unidos;Q4872248;Battle of Salt River Canyon;Q178561;batalha;participant;;;1872;Q8050376;Yavapai War;Q1341271;Salt River;;;;United States;Battle of Salt River Canyon;battle;Yavapai War;Salt River;
USA;Q30;Estados Unidos;Q4872248;Battle of Salt River Canyon;Q178561;batalha;location;;;1872;Q8050376;Yavapai War;Q1341271;Salt River;;;;United States;Battle of Salt River Canyon;battle;Yavapai War;Salt River;
USA;Q30;Estados Unidos;Q8050376;Yavapai War;;;from_battle;;;1872;Q8050376;Yavapai War;;;;;;United States;Yavapai War;;Yavapai War;;
USA;Q30;Estados Unidos;Q4872274;Battle of San Jacinto;Q178561;batalha;participant;;;1899;Q214456;Guerra Filipino-Americana;Q42036;San Jacinto;;;;United States;Battle of San Jacinto;battle;Philippine–American War;San Jacinto;
USA;Q30;Estados Unidos;Q4872273;Battle of San José del Cabo;Q178561;batalha;participant;1847;1847;1847;Q6683;Guerra Mexicano-Americana;Q2088134;San José del Cabo;;;;United States;Battle of San José del Cabo;battle;Mexican-American War;San José del Cabo;
USA;Q30;Estados Unidos;Q4872290;Battle of Sand Butte;Q178561;batalha;participant;;;1873;Q2635052;Guerra Modoc;;;;;;United States;Battle of Sand Butte;battle;Modoc War;;
USA;Q30;Estados Unidos;Q2635052;Guerra Modoc;;;from_battle;;;1873;Q2635052;Guerra Modoc;;;;;;United States;Modoc War;;Modoc War;;
USA;Q30;Estados Unidos;Q4872288;Battle of San Pasqual;Q178561;batalha;participant;1846;1846;1846;Q6683;Guerra Mexicano-Americana;Q3471592;San Pasqual Valley;;;;United States;Battle of San Pasqual;battle;Mexican-American War;San Pasqual Valley;
USA;Q30;Estados Unidos;Q4872288;Battle of San Pasqual;Q178561;batalha;location;1846;1846;1846;Q6683;Guerra Mexicano-Americana;Q3471592;San Pasqual Valley;;;;United States;Battle of San Pasqual;battle;Mexican-American War;San Pasqual Valley;
USA;Q30;Estados Unidos;Q4872300;Battle of Santa Clara;Q178561;batalha;participant;;;1847;;;;;;;;United States;Battle of Santa Clara;battle;;;
USA;Q30;Estados Unidos;Q4872301;Battle of Santa Cruz;Q178561;batalha;participant;1899;1899;1899;Q214456;Guerra Filipino-Americana;Q75938;Santa Cruz;;;;United States;Battle of Santa Cruz;battle;Philippine–American War;Santa Cruz;
USA;Q30;Estados Unidos;Q4872307;Battle of Santo Tomas;Q178561;batalha;participant;;;1899;Q214456;Guerra Filipino-Americana;Q55731;Santo Tomas;;;;United States;Battle of Santo Tomas;battle;Philippine–American War;Santo Tomas;
USA;Q30;Estados Unidos;Q4872305;Battle of Santa Cruz de Rosales;Q178561;batalha;participant;;;1848;Q6683;Guerra Mexicano-Americana;Q7419450;Santa Cruz de Rosales;;;;United States;Battle of Santa Cruz de Rosales;battle;Mexican-American War;Santa Cruz de Rosales;
USA;Q30;Estados Unidos;Q4872324;Battle of Sattelberg;Q178561;batalha;participant;1943;1943;;Q184425;Guerra do Pacífico;Q1350254;Península de Huon;;;;United States;Battle of Sattelberg;battle;Pacific War;Huon Peninsula;
USA;Q30;Estados Unidos;Q4872331;Battle of Scarlet Beach;Q178561;batalha;participant;1943;1943;;Q184425;Guerra do Pacífico;Q1350254;Península de Huon;;;;United States;Battle of Scarlet Beach;battle;Pacific War;Huon Peninsula;
USA;Q30;Estados Unidos;Q4872357;Battle of Setauket;Q178561;batalha;participant;;;1777;Q40949;Guerra da Independência dos Estados Unidos;Q996014;Setauket-East Setauket;;;0;United States;Battle of Setauket;battle;American Revolutionary War;Setauket-East Setauket;
USA;Q30;Estados Unidos;Q4872357;Battle of Setauket;Q178561;batalha;location;;;1777;Q40949;Guerra da Independência dos Estados Unidos;Q996014;Setauket-East Setauket;;;0;United States;Battle of Setauket;battle;American Revolutionary War;Setauket-East Setauket;
USA;Q30;Estados Unidos;Q4090281;Action of 6 December 1782;Q1261499;batalha naval;participant;;;1782;Q40949;Guerra da Independência dos Estados Unidos;;;;;;United States;Action of 6 December 1782;naval battle;American Revolutionary War;;
USA;Q30;Estados Unidos;Q4090339;Battle of the Head of Passes;Q1261499;batalha naval;participant;;;1861;Q8676;Guerra de Secessão;Q14691651;Head of Passes;;;;United States;Battle of the Head of Passes;naval battle;American Civil War;Head of Passes;
USA;Q30;Estados Unidos;Q4090339;Battle of the Head of Passes;Q1261499;batalha naval;location;;;1861;Q8676;Guerra de Secessão;Q14691651;Head of Passes;;;;United States;Battle of the Head of Passes;naval battle;American Civil War;Head of Passes;
USA;Q30;Estados Unidos;Q65086894;UN offensive into North Korea;Q831663;campanha militar;participant;1950;1950;;Q8663;Guerra da Coreia;Q423;Coreia do Norte;;;;United States;UN offensive into North Korea;military campaign;Korean War;North Korea;
USA;Q30;Estados Unidos;Q3007076;Battle of Poison Spring;Q178561;batalha;participant;;;1864;Q2496537;Teatro Trans-Mississippi da Guerra Civil Americana;Q61138;condado de Ouachita;;;;United States;Battle of Poison Spring;battle;Trans-Mississippi theater of the American Civil War;Ouachita County;
USA;Q30;Estados Unidos;Q3007076;Battle of Poison Spring;Q178561;batalha;location;;;1864;Q2496537;Teatro Trans-Mississippi da Guerra Civil Americana;Q61138;condado de Ouachita;;;;United States;Battle of Poison Spring;battle;Trans-Mississippi theater of the American Civil War;Ouachita County;
USA;Q30;Estados Unidos;Q3329738;Batalha de Blair Mountain;Q178561;batalha;participant;1921;1921;;Q5137792;Coal Wars;Q31505478;Blair Mountain;;;95;United States;Battle of Blair Mountain;battle;Coal Wars;Blair Mountain;
USA;Q30;Estados Unidos;Q3329738;Batalha de Blair Mountain;Q178561;batalha;location;1921;1921;;Q5137792;Coal Wars;Q31505478;Blair Mountain;;;95;United States;Battle of Blair Mountain;battle;Coal Wars;Blair Mountain;
USA;Q30;Estados Unidos;Q5137792;Coal Wars;;;from_battle;1921;1921;;Q5137792;Coal Wars;;;;;;United States;Coal Wars;;Coal Wars;;
USA;Q30;Estados Unidos;Q4122567;Victorio's War;Q198;guerra;participant;1879;1880;1879;Q617827;Guerras Apache;Q858847;Região Sudoeste dos Estados Unidos;;;;United States;Victorio's War;war;Apache Wars;Southwestern United States;
USA;Q30;Estados Unidos;Q4122567;Victorio's War;Q198;guerra;location;1879;1880;1879;Q617827;Guerras Apache;Q858847;Região Sudoeste dos Estados Unidos;;;;United States;Victorio's War;war;Apache Wars;Southwestern United States;
USA;Q30;Estados Unidos;Q4122579;Arikara War;Q198;guerra;participant;;;1823;Q849680;Guerras indígenas nos Estados Unidos;Q1211;Dakota do Sul;;;;United States;Arikara War;war;American Indian Wars;South Dakota;
USA;Q30;Estados Unidos;Q4122579;Arikara War;Q198;guerra;location;;;1823;Q849680;Guerras indígenas nos Estados Unidos;Q1211;Dakota do Sul;;;;United States;Arikara War;war;American Indian Wars;South Dakota;
USA;Q30;Estados Unidos;Q4127869;Segunda Batalha de Adobe Walls;Q178561;batalha;participant;;;1874;Q3119025;Red River War;Q360448;Adobe Walls;;;;United States;Second Battle of Adobe Walls;battle;Red River War;Adobe Walls;
USA;Q30;Estados Unidos;Q4127869;Segunda Batalha de Adobe Walls;Q178561;batalha;location;;;1874;Q3119025;Red River War;Q360448;Adobe Walls;;;;United States;Second Battle of Adobe Walls;battle;Red River War;Adobe Walls;
USA;Q30;Estados Unidos;Q3119025;Red River War;;;from_battle;;;1874;Q3119025;Red River War;;;;;;United States;Red River War;;Red River War;;
USA;Q30;Estados Unidos;Q4178089;Batalha de Karbala;Q178561;batalha;participant;2003;2003;;Q107802;Invasão do Iraque em 2003;Q199909;Karbala;;;;United States;Battle of Karbala;battle;2003 invasion of Iraq;Karbala;
USA;Q30;Estados Unidos;Q4188868;Battle of Shanhaiguan;Q178561;batalha;participant;;;1900;Q150229;Levante dos Boxers;Q1048381;Passagem de Shanhai;;;;United States;Battle of Shanhaiguan;battle;Boxer Rebellion;Shanhai Pass;
USA;Q30;Estados Unidos;Q4204344;Batalha de Chelsea Creek;Q178561;batalha;participant;;;1775;Q40949;Guerra da Independência dos Estados Unidos;Q54072;Condado de Suffolk;;;;United States;Battle of Chelsea Creek;battle;American Revolutionary War;Suffolk County;
USA;Q30;Estados Unidos;Q4204344;Batalha de Chelsea Creek;Q178561;batalha;location;;;1775;Q40949;Guerra da Independência dos Estados Unidos;Q54072;Condado de Suffolk;;;;United States;Battle of Chelsea Creek;battle;American Revolutionary War;Suffolk County;
USA;Q30;Estados Unidos;Q4204624;Battle of Lake Pontchartrain;Q178561;batalha;participant;;;1779;Q5617470;Gulf Coast campaign;Q1331750;Lago Pontchartrain;;;;United States;Battle of Lake Pontchartrain;battle;Gulf Coast campaign;Lake Pontchartrain;
USA;Q30;Estados Unidos;Q4204624;Battle of Lake Pontchartrain;Q178561;batalha;location;;;1779;Q5617470;Gulf Coast campaign;Q1331750;Lago Pontchartrain;;;;United States;Battle of Lake Pontchartrain;battle;Gulf Coast campaign;Lake Pontchartrain;
USA;Q30;Estados Unidos;Q5617470;Gulf Coast campaign;;;from_battle;;;1779;Q5617470;Gulf Coast campaign;;;;;;United States;Gulf Coast campaign;;Gulf Coast campaign;;
USA;Q30;Estados Unidos;Q4273438;Batalha de Kon Tum;Q178561;batalha;participant;1972;1972;1972;Q8740;Guerra do Vietnã;Q36493;Kon Tum;;;;United States;Battle of Kontum;battle;Vietnam War;Kon Tum;
USA;Q30;Estados Unidos;Q4348916;First Battle of Naktong Bulge;Q178561;batalha;participant;1950;1950;1950;Q482979;Batalha de Pusan;;;;;;United States;First Battle of Naktong Bulge;battle;Battle of Pusan Perimeter;;
USA;Q30;Estados Unidos;Q4391729;Battle of the Green Islands;Q178561;batalha;participant;1944;1944;1944;Q184425;Guerra do Pacífico;Q1544622;Green Islands;;;;United States;Battle of the Green Islands;battle;Pacific War;Green Islands;
USA;Q30;Estados Unidos;Q4392087;Battle of Saint-Pierre;Q178561;batalha;participant;;;1776;Q40949;Guerra da Independência dos Estados Unidos;;;;;;United States;Battle of Saint-Pierre;battle;American Revolutionary War;;
USA;Q30;Estados Unidos;Q4438362;Battle of Ocotal;Q178561;batalha;participant;;;1927;Q2304042;Ocupação estadunidense da Nicarágua;Q1025830;Ocotal;;;;United States;Battle of Ocotal;battle;United States occupation of Nicaragua;Ocotal;
USA;Q30;Estados Unidos;Q4438364;Battle of Lost River;Q178561;batalha;participant;;;1872;Q2635052;Guerra Modoc;Q3259830;Lost River;;;;United States;Battle of Lost River;battle;Modoc War;Lost River;
USA;Q30;Estados Unidos;Q4438364;Battle of Lost River;Q178561;batalha;location;;;1872;Q2635052;Guerra Modoc;Q3259830;Lost River;;;;United States;Battle of Lost River;battle;Modoc War;Lost River;
USA;Q30;Estados Unidos;Q4438386;Battle of the Big Hole;Q178561;batalha;participant;;;1877;Q1456086;Guerra dos Nez-Percés;Q110212;condado de Beaverhead;;;;United States;Battle of the Big Hole;battle;Nez Perce War;Beaverhead County;
USA;Q30;Estados Unidos;Q4438386;Battle of the Big Hole;Q178561;batalha;location;;;1877;Q1456086;Guerra dos Nez-Percés;Q110212;condado de Beaverhead;;;;United States;Battle of the Big Hole;battle;Nez Perce War;Beaverhead County;
USA;Q30;Estados Unidos;Q4871354;Battle of Jupiter Inlet;Q178561;batalha;participant;;;1838;Q2976715;Second Seminole War;Q986329;Jupiter;;;;United States;Battle of Jupiter Inlet;battle;Second Seminole War;Jupiter;
USA;Q30;Estados Unidos;Q4871354;Battle of Jupiter Inlet;Q178561;batalha;location;;;1838;Q2976715;Second Seminole War;Q986329;Jupiter;;;;United States;Battle of Jupiter Inlet;battle;Second Seminole War;Jupiter;
USA;Q30;Estados Unidos;Q4871355;Battle of Ka-san;Q178561;batalha;participant;1950;1950;1950;Q8663;Guerra da Coreia;;;;;;United States;Battle of Ka-san;battle;Korean War;;
USA;Q30;Estados Unidos;Q4871367;Battle of Kaiapit;Q178561;batalha;participant;1943;1943;;Q5450372;Finisterre Range campaign;Q611528;Kaiapit;;;;United States;Battle of Kaiapit;battle;Finisterre Range campaign;Kaiapit;
USA;Q30;Estados Unidos;Q5450372;Finisterre Range campaign;;;from_battle;1943;1943;;Q5450372;Finisterre Range campaign;;;;;;United States;Finisterre Range campaign;;Finisterre Range campaign;;
USA;Q30;Estados Unidos;Q4871411;Battle of Kenapacomaqua;Q178561;batalha;participant;;;1791;Q2656995;Guerra Indígena do Noroeste;Q505276;Condado de Cass;;;;United States;Battle of Kenapacomaqua;battle;Northwest Indian War;Cass County;
USA;Q30;Estados Unidos;Q4871411;Battle of Kenapacomaqua;Q178561;batalha;location;;;1791;Q2656995;Guerra Indígena do Noroeste;Q505276;Condado de Cass;;;;United States;Battle of Kenapacomaqua;battle;Northwest Indian War;Cass County;
USA;Q30;Estados Unidos;Q4871408;Battle of Kelley Creek;Q178561;batalha;participant;;;1911;Q849680;Guerras indígenas nos Estados Unidos;Q495376;condado de Humboldt;;;;United States;Battle of Kelley Creek;battle;American Indian Wars;Humboldt County;
USA;Q30;Estados Unidos;Q4871408;Battle of Kelley Creek;Q178561;batalha;location;;;1911;Q849680;Guerras indígenas nos Estados Unidos;Q495376;condado de Humboldt;;;;United States;Battle of Kelley Creek;battle;American Indian Wars;Humboldt County;
USA;Q30;Estados Unidos;Q4871409;Battle of Kellogg's Grove;Q178561;batalha;participant;;;1832;Q879980;Guerra de Black Hawk;;;;;;United States;Battle of Kellogg's Grove;battle;Black Hawk War;;
USA;Q30;Estados Unidos;Q4871413;Battle of Kemp's Landing;Q178561;batalha;participant;;;1775;Q40949;Guerra da Independência dos Estados Unidos;Q6387128;Kempsville;;;;United States;Battle of Kemp's Landing;battle;American Revolutionary War;Kempsville;
USA;Q30;Estados Unidos;Q4871413;Battle of Kemp's Landing;Q178561;batalha;location;;;1775;Q40949;Guerra da Independência dos Estados Unidos;Q6387128;Kempsville;;;;United States;Battle of Kemp's Landing;battle;American Revolutionary War;Kempsville;
USA;Q30;Estados Unidos;Q4871421;Battle of Khaz Oruzgan;Q178561;batalha;participant;;;2008;Q182865;Guerra do Afeganistão;Q2215441;Khas Uruzgan;;;;United States;Battle of Khaz Oruzgan;battle;War in Afghanistan (2001–2021);Khas Uruzgan District;
USA;Q30;Estados Unidos;Q4871460;Battle of Klock's Field;Q178561;batalha;participant;;;1780;Q40949;Guerra da Independência dos Estados Unidos;Q7589039;St. Johnsville;;;;United States;Battle of Klock's Field;battle;American Revolutionary War;St. Johnsville;
USA;Q30;Estados Unidos;Q4871460;Battle of Klock's Field;Q178561;batalha;location;;;1780;Q40949;Guerra da Independência dos Estados Unidos;Q7589039;St. Johnsville;;;;United States;Battle of Klock's Field;battle;American Revolutionary War;St. Johnsville;
USA;Q30;Estados Unidos;Q4871500;Battle of Kujin;Q178561;batalha;participant;1950;1950;;Q8663;Guerra da Coreia;;;;;;United States;Battle of Kujin;battle;Korean War;;
USA;Q30;Estados Unidos;Q4871515;Battle of La Flor;Q178561;batalha;participant;1928;1928;;Q2304042;Ocupação estadunidense da Nicarágua;;;;;;United States;Battle of La Flor;battle;United States occupation of Nicaragua;;
USA;Q30;Estados Unidos;Q4871517;Battle of La Paz;Q178561;batalha;participant;1847;1847;1847;Q6683;Guerra Mexicano-Americana;Q214215;La Paz;;;;United States;Battle of La Paz;battle;Mexican-American War;La Paz;
USA;Q30;Estados Unidos;Q4871527;Battle of Lake Okeechobee;Q178561;batalha;participant;;;1837;Q2976715;Second Seminole War;Q202905;Lago Okeechobee;;;;United States;Battle of Lake Okeechobee;battle;Second Seminole War;Lake Okeechobee;
USA;Q30;Estados Unidos;Q4871527;Battle of Lake Okeechobee;Q178561;batalha;location;;;1837;Q2976715;Second Seminole War;Q202905;Lago Okeechobee;;;;United States;Battle of Lake Okeechobee;battle;Second Seminole War;Lake Okeechobee;
USA;Q30;Estados Unidos;Q4871535;Battle of Lanzerath Ridge;Q178561;batalha;participant;1944;1944;1944;Q151018;Batalha das Ardenas;Q31;Bélgica;;;;United States;Battle of Lanzerath Ridge;battle;Battle of the Bulge;Belgium;
USA;Q30;Estados Unidos;Q4871537;Battle of Las Cruces;Q178561;batalha;participant;;;1928;Q2304042;Ocupação estadunidense da Nicarágua;;;;;;United States;Battle of Las Cruces;battle;United States occupation of Nicaragua;;
USA;Q30;Estados Unidos;Q4871622;Battle of Mabitac;Q178561;batalha;participant;;;1900;Q214456;Guerra Filipino-Americana;Q75875;Mabitac;;;;United States;Battle of Mabitac;battle;Philippine–American War;Mabitac;
USA;Q30;Estados Unidos;Q4872098;Battle of Prairie D'Ane;Q178561;batalha;participant;1864;1864;1864;Q2496537;Teatro Trans-Mississippi da Guerra Civil Americana;Q1612;Arkansas;;;;United States;Battle of Prairie D'Ane;battle;Trans-Mississippi theater of the American Civil War;Arkansas;
USA;Q30;Estados Unidos;Q4872098;Battle of Prairie D'Ane;Q178561;batalha;location;1864;1864;1864;Q2496537;Teatro Trans-Mississippi da Guerra Civil Americana;Q1612;Arkansas;;;;United States;Battle of Prairie D'Ane;battle;Trans-Mississippi theater of the American Civil War;Arkansas;
USA;Q30;Estados Unidos;Q122705557;Battle of Acton;Q178561;batalha;participant;;;1862;Q1851858;Dakota War of 1862;Q18148713;Acton;;;;United States;Battle of Acton;battle;Dakota War of 1862;Acton;
USA;Q30;Estados Unidos;Q122705557;Battle of Acton;Q178561;batalha;location;;;1862;Q1851858;Dakota War of 1862;Q18148713;Acton;;;;United States;Battle of Acton;battle;Dakota War of 1862;Acton;
USA;Q30;Estados Unidos;Q1851858;Dakota War of 1862;;;from_battle;;;1862;Q1851858;Dakota War of 1862;;;;;;United States;Dakota War of 1862;;Dakota War of 1862;;
USA;Q30;Estados Unidos;Q134113607;Battle of Ladiga;Q178561;batalha;participant;;;1864;Q8676;Guerra de Secessão;Q122557033;Ladiga;;;9;United States;Battle of Ladiga;battle;American Civil War;Ladiga;
USA;Q30;Estados Unidos;Q134113607;Battle of Ladiga;Q178561;batalha;location;;;1864;Q8676;Guerra de Secessão;Q122557033;Ladiga;;;9;United States;Battle of Ladiga;battle;American Civil War;Ladiga;
USA;Q30;Estados Unidos;Q4382340;atomic bombing of Nagasaki;Q4688003;bombardeamento aéreo de uma cidade;participant;;;1945;Q488;bombardeamentos de Hiroshima e Nagasaki;Q38234;Nagasaki;;;162083;United States;atomic bombing of Nagasaki;aerial bombing of a city;atomic bombings of Hiroshima and Nagasaki;Nagasaki;
USA;Q30;Estados Unidos;Q4871516;Battle of La Guaira;Q1261499;batalha naval;participant;;;1812;Q26013;Guerra anglo-americana de 1812;Q873405;La Guaira;;;;United States;Battle of La Guaira;naval battle;War of 1812;La Guaira;
USA;Q30;Estados Unidos;Q111973379;Patriot War;Q467011;invasão;participant;1812;1814;;Q26013;Guerra anglo-americana de 1812;Q1770351;Flórida Oriental;;;;United States;Patriot War;invasion;War of 1812;East Florida;
USA;Q30;Estados Unidos;Q4872360;Battle of Shallow Ford;Q178561;batalha;participant;;;1780;Q40949;Guerra da Independência dos Estados Unidos;Q3477891;Huntsville;;;;United States;Battle of Shallow Ford;battle;American Revolutionary War;Huntsville;
USA;Q30;Estados Unidos;Q4872360;Battle of Shallow Ford;Q178561;batalha;location;;;1780;Q40949;Guerra da Independência dos Estados Unidos;Q3477891;Huntsville;;;;United States;Battle of Shallow Ford;battle;American Revolutionary War;Huntsville;
USA;Q30;Estados Unidos;Q4872371;Battle of Shok Valley;Q178561;batalha;participant;;;2008;Q182865;Guerra do Afeganistão;;;;;;United States;Battle of Shok Valley;battle;War in Afghanistan (2001–2021);;
USA;Q30;Estados Unidos;Q4872374;Battle of Sideling Hill;Q178561;batalha;participant;;;1756;Q154697;Guerra Franco-Indígena;;;;;;United States;Battle of Sideling Hill;battle;French and Indian War;;
USA;Q30;Estados Unidos;Q154697;Guerra Franco-Indígena;;;from_battle;;;1756;Q154697;Guerra Franco-Indígena;;;;;;United States;French and Indian War;;French and Indian War;;
USA;Q30;Estados Unidos;Q4872384;Batalha de Sio;Q178561;batalha;participant;1943;1944;;Q362;Segunda Guerra Mundial;Q7525278;Sio;;;;United States;Battle of Sio;battle;World War II;Sio;
USA;Q30;Estados Unidos;Q4872385;Battle of Siranaya;Q178561;batalha;participant;;;1904;;;;;;;;United States;Battle of Siranaya;battle;;;
USA;Q30;Estados Unidos;Q4872400;Battle of Snuol;Q178561;batalha;participant;;;1971;Q8740;Guerra do Vietnã;;;;;;United States;Battle of Snuol;battle;Vietnam War;;
USA;Q30;Estados Unidos;Q4872406;Battle of Soissons;Q178561;batalha;participant;1918;1918;1918;Q152989;Frente Ocidental;;;;;;United States;Battle of Soissons;battle;Western Front;;
USA;Q30;Estados Unidos;Q4872414;Battle of Song Be;Q178561;batalha;participant;1965;1965;1965;Q8740;Guerra do Vietnã;Q10822747;Sông Bé;;;;United States;Battle of Song Be;battle;Vietnam War;Sông Bé;
USA;Q30;Estados Unidos;Q4872420;Battle of Spencer's Ordinary;Q178561;batalha;participant;;;1781;Q40949;Guerra da Independência dos Estados Unidos;Q337688;condado de James City;;;;United States;Battle of Spencer's Ordinary;battle;American Revolutionary War;James City County;
USA;Q30;Estados Unidos;Q4872420;Battle of Spencer's Ordinary;Q178561;batalha;location;;;1781;Q40949;Guerra da Independência dos Estados Unidos;Q337688;condado de James City;;;;United States;Battle of Spencer's Ordinary;battle;American Revolutionary War;James City County;
USA;Q30;Estados Unidos;Q4872426;Battle of Springfield;Q178561;batalha;participant;;;1780;Q40949;Guerra da Independência dos Estados Unidos;Q1086154;Springfield;;;;United States;Battle of Springfield;battle;American Revolutionary War;Springfield Township;
USA;Q30;Estados Unidos;Q4872426;Battle of Springfield;Q178561;batalha;location;;;1780;Q40949;Guerra da Independência dos Estados Unidos;Q1086154;Springfield;;;;United States;Battle of Springfield;battle;American Revolutionary War;Springfield Township;
USA;Q30;Estados Unidos;Q4872429;Battle of St. Michaels;Q178561;batalha;participant;;;1813;Q26013;Guerra anglo-americana de 1812;Q753688;St. Michaels;;;;United States;Battle of St. Michaels;battle;War of 1812;Saint Michaels;
USA;Q30;Estados Unidos;Q4872429;Battle of St. Michaels;Q178561;batalha;location;;;1813;Q26013;Guerra anglo-americana de 1812;Q753688;St. Michaels;;;;United States;Battle of St. Michaels;battle;War of 1812;Saint Michaels;
USA;Q30;Estados Unidos;Q4872438;Battle of Steen's Mountain;Q178561;batalha;participant;;;1867;;;Q5000076;Burns Junction;;;;United States;Battle of Steen's Mountain;battle;;Burns Junction;
USA;Q30;Estados Unidos;Q4872438;Battle of Steen's Mountain;Q178561;batalha;location;;;1867;;;Q5000076;Burns Junction;;;;United States;Battle of Steen's Mountain;battle;;Burns Junction;
USA;Q30;Estados Unidos;Q4872610;Battle of Turner's Falls;Q178561;batalha;participant;;;1676;Q862257;King Philip's War;;;;;;United States;Battle of Turner's Falls;battle;King Philip's War;;
USA;Q30;Estados Unidos;Q4872611;Battle of Turret Peak;Q178561;batalha;participant;;;1873;Q8050376;Yavapai War;Q7821707;Tonto Basin;;;;United States;Battle of Turret Peak;battle;Yavapai War;Tonto Basin;
USA;Q30;Estados Unidos;Q4872611;Battle of Turret Peak;Q178561;batalha;location;;;1873;Q8050376;Yavapai War;Q7821707;Tonto Basin;;;;United States;Battle of Turret Peak;battle;Yavapai War;Tonto Basin;
USA;Q30;Estados Unidos;Q4872616;Battle of Ty-ho Bay;Q1261499;batalha naval;participant;;;1855;;;;;;;;United States;Battle of Ty-ho Bay;naval battle;;;
USA;Q30;Estados Unidos;Q4872646;Battle of Valparaíso;Q1261499;batalha naval;participant;;;1814;Q26013;Guerra anglo-americana de 1812;Q33986;Valparaíso;;;;United States;Battle of Valparaíso;naval battle;War of 1812;Valparaíso;
USA;Q30;Estados Unidos;Q4872702;Battle of Waddams Grove;Q178561;batalha;participant;;;1832;Q879980;Guerra de Black Hawk;;;;;;United States;Battle of Waddams Grove;battle;Black Hawk War;;
USA;Q30;Estados Unidos;Q4872705;Battle of Wahoo Swamp;Q178561;batalha;participant;1836;1836;1836;Q2976715;Second Seminole War;Q503889;Condado de Sumter;;;;United States;Battle of Wahoo Swamp;battle;Second Seminole War;Sumter County;
USA;Q30;Estados Unidos;Q4872705;Battle of Wahoo Swamp;Q178561;batalha;location;1836;1836;1836;Q2976715;Second Seminole War;Q503889;Condado de Sumter;;;;United States;Battle of Wahoo Swamp;battle;Second Seminole War;Sumter County;
USA;Q30;Estados Unidos;Q4872709;Battle of Warbonnet Creek;Q178561;batalha;participant;;;1876;Q430053;Guerra de Black Hills;Q489751;condado de Sioux;;;;United States;Battle of Warbonnet Creek;battle;Great Sioux War of 1876;Sioux County;
USA;Q30;Estados Unidos;Q4872709;Battle of Warbonnet Creek;Q178561;batalha;location;;;1876;Q430053;Guerra de Black Hills;Q489751;condado de Sioux;;;;United States;Battle of Warbonnet Creek;battle;Great Sioux War of 1876;Sioux County;
USA;Q30;Estados Unidos;Q4872729;Battle of Wetzell's Mill;Q178561;batalha;participant;;;1781;Q40949;Guerra da Independência dos Estados Unidos;Q502257;condado de Guilford;;;;United States;Battle of Wetzell's Mill;battle;American Revolutionary War;Guilford County;
USA;Q30;Estados Unidos;Q4872729;Battle of Wetzell's Mill;Q178561;batalha;location;;;1781;Q40949;Guerra da Independência dos Estados Unidos;Q502257;condado de Guilford;;;;United States;Battle of Wetzell's Mill;battle;American Revolutionary War;Guilford County;
USA;Q30;Estados Unidos;Q4872735;Battle of Wickham Anchorage;Q178561;batalha;participant;1943;1943;;Q184425;Guerra do Pacífico;Q1200270;Vangunu;;;;United States;Battle of Wickham Anchorage;battle;Pacific War;Vangunu;
USA;Q30;Estados Unidos;Q4872736;Battle of Wild Cat Creek;Q178561;batalha;participant;;;1812;Q26013;Guerra anglo-americana de 1812;Q8001004;Wildcat Creek;;;;United States;Battle of Wild Cat Creek;battle;War of 1812;Wildcat Creek;
USA;Q30;Estados Unidos;Q4872736;Battle of Wild Cat Creek;Q178561;batalha;location;;;1812;Q26013;Guerra anglo-americana de 1812;Q8001004;Wildcat Creek;;;;United States;Battle of Wild Cat Creek;battle;War of 1812;Wildcat Creek;
USA;Q30;Estados Unidos;Q4872744;Battle of Wisconsin Heights;Q178561;batalha;participant;;;1832;Q879980;Guerra de Black Hawk;;;;;;United States;Battle of Wisconsin Heights;battle;Black Hawk War;;
USA;Q30;Estados Unidos;Q4872751;Battle of Wolf Mountain;Q178561;batalha;participant;;;1877;Q430053;Guerra de Black Hills;Q1787489;Tongue River;;;;United States;Battle of Wolf Mountain;battle;Great Sioux War of 1876;Tongue River;
USA;Q30;Estados Unidos;Q4872751;Battle of Wolf Mountain;Q178561;batalha;location;;;1877;Q430053;Guerra de Black Hills;Q1787489;Tongue River;;;;United States;Battle of Wolf Mountain;battle;Great Sioux War of 1876;Tongue River;
USA;Q30;Estados Unidos;Q4872786;Battle of Yongdong;Q178561;batalha;participant;1950;1950;1950;Q8663;Guerra da Coreia;Q50261;Yeongdong County;;;;United States;Battle of Yongdong;battle;Korean War;Yeongdong County;
USA;Q30;Estados Unidos;Q4872790;Battle of Yongsan;Q178561;batalha;participant;1950;1950;1950;Q8663;Guerra da Coreia;Q22055202;Yeongsan;;;;United States;Battle of Yongsan;battle;Korean War;Yeongsan;
